index,emotion_numeric,emotion_str,image_path
9311,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9311.jpg
9312,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9312.jpg
9313,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9313.jpg
9314,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9314.jpg
9315,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9315.jpg
9316,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9316.jpg
9317,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9317.jpg
9318,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9318.jpg
9319,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9319.jpg
9320,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9320.jpg
9321,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9321.jpg
9322,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9322.jpg
9323,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9323.jpg
9324,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9324.jpg
9325,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9325.jpg
9326,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9326.jpg
9327,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9327.jpg
9328,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9328.jpg
9329,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9329.jpg
9330,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9330.jpg
9331,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9331.jpg
9332,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9332.jpg
9333,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9333.jpg
9334,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9334.jpg
9335,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9335.jpg
9336,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9336.jpg
9337,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9337.jpg
9338,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9338.jpg
9339,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9339.jpg
9340,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9340.jpg
9341,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9341.jpg
9342,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9342.jpg
9343,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9343.jpg
9344,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9344.jpg
9345,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9345.jpg
9346,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9346.jpg
9347,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9347.jpg
9348,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9348.jpg
9349,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9349.jpg
9350,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9350.jpg
9351,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9351.jpg
9352,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9352.jpg
9353,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9353.jpg
9354,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9354.jpg
9355,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9355.jpg
9356,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9356.jpg
9357,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9357.jpg
9358,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9358.jpg
9359,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9359.jpg
9360,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9360.jpg
9361,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9361.jpg
9362,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9362.jpg
9363,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9363.jpg
9364,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9364.jpg
9365,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9365.jpg
9366,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9366.jpg
9367,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9367.jpg
9368,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9368.jpg
9369,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9369.jpg
9370,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9370.jpg
9371,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9371.jpg
9372,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9372.jpg
9373,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9373.jpg
9374,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9374.jpg
9375,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9375.jpg
9376,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9376.jpg
9377,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9377.jpg
9378,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9378.jpg
9379,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9379.jpg
9380,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9380.jpg
9381,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9381.jpg
9382,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9382.jpg
9383,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9383.jpg
9384,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9384.jpg
9385,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9385.jpg
9386,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9386.jpg
9387,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9387.jpg
9388,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9388.jpg
9389,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9389.jpg
9390,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9390.jpg
9391,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9391.jpg
9392,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9392.jpg
9393,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9393.jpg
9394,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9394.jpg
9395,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9395.jpg
9396,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9396.jpg
9397,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9397.jpg
9398,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9398.jpg
9399,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9399.jpg
9400,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9400.jpg
9401,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9401.jpg
9402,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9402.jpg
9403,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9403.jpg
9404,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9404.jpg
9405,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9405.jpg
9406,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9406.jpg
9407,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9407.jpg
9408,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9408.jpg
9409,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9409.jpg
9410,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9410.jpg
9411,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9411.jpg
9412,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9412.jpg
9413,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9413.jpg
9414,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9414.jpg
9415,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9415.jpg
9416,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9416.jpg
9417,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9417.jpg
9418,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9418.jpg
9419,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9419.jpg
9420,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9420.jpg
9421,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9421.jpg
9422,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9422.jpg
9423,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9423.jpg
9424,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9424.jpg
9425,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9425.jpg
9426,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9426.jpg
9427,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9427.jpg
9428,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9428.jpg
9429,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9429.jpg
9430,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9430.jpg
9431,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9431.jpg
9432,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9432.jpg
9433,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9433.jpg
9434,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9434.jpg
9435,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9435.jpg
9436,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9436.jpg
9437,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9437.jpg
9438,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9438.jpg
9439,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9439.jpg
9440,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9440.jpg
9441,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9441.jpg
9442,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9442.jpg
9443,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9443.jpg
9444,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9444.jpg
9445,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9445.jpg
9446,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9446.jpg
9447,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9447.jpg
9448,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9448.jpg
9449,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9449.jpg
9450,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9450.jpg
9451,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9451.jpg
9452,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9452.jpg
9453,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9453.jpg
9454,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9454.jpg
9455,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9455.jpg
9456,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9456.jpg
9457,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9457.jpg
9458,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9458.jpg
9459,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9459.jpg
9460,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9460.jpg
9461,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9461.jpg
9462,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9462.jpg
9463,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9463.jpg
9464,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9464.jpg
9465,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9465.jpg
9466,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9466.jpg
9467,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9467.jpg
9468,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9468.jpg
9469,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9469.jpg
9470,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9470.jpg
9471,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9471.jpg
9472,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9472.jpg
9473,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9473.jpg
9474,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9474.jpg
9475,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9475.jpg
9476,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9476.jpg
9477,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9477.jpg
9478,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9478.jpg
9479,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9479.jpg
9480,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9480.jpg
9481,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9481.jpg
9482,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9482.jpg
9483,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9483.jpg
9484,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9484.jpg
9485,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9485.jpg
9486,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9486.jpg
9487,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9487.jpg
9488,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9488.jpg
9489,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9489.jpg
9490,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9490.jpg
9491,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9491.jpg
9492,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9492.jpg
9493,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9493.jpg
9494,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9494.jpg
9495,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9495.jpg
9496,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9496.jpg
9497,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9497.jpg
9498,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9498.jpg
9499,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9499.jpg
9500,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9500.jpg
9501,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9501.jpg
9502,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9502.jpg
9503,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9503.jpg
9504,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9504.jpg
9505,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9505.jpg
9506,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9506.jpg
9507,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9507.jpg
9508,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9508.jpg
9509,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9509.jpg
9510,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9510.jpg
9511,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9511.jpg
9512,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9512.jpg
